"id","title","alias","category_id","category_title","detail_url","content_text","publish_time_iso","updated_time_iso"
"PLC005","Gan Vinhomes Ocean Park co dia diem vui choi nao: He thong san choi tre em?","he-thong-san-choi-tre-em","119","Vinhomes Ocean Park","https://vinhomes.vn/vi/tong-quan-ve-tien-ich-vinhomes-ocean-park","Dia diem: He thong san choi tre em. Nhom: play / kids_playground. Pham vi: inside_ocp1. Khoang cach/quy mo: 60+ san choi. Vi tri goi y: Vinhomes Ocean Park 1 Gia Lam. Hoat dong phu hop: choi tre em; van dong nhe. Doi tuong phu hop: gia dinh co tre nho. Noi bat voi nhieu san choi noi khu va ven ho theo cac chu de khac nhau. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC006","Gan Vinhomes Ocean Park co dia diem vui choi nao: He thong the thao OCP1?","he-thong-the-thao-ocp1","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Dia diem: He thong the thao OCP1. Nhom: play / sports. Pham vi: inside_ocp1. Khoang cach/quy mo: 150 khu the thao. Vi tri goi y: Vinhomes Ocean Park 1 Gia Lam. Hoat dong phu hop: tap luyen; van dong; giai tri. Doi tuong phu hop: nguoi lon; nhom ban. Khu do thi co nhieu khu the thao va khong gian van dong ngoai troi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC007","Gan Vinhomes Ocean Park co dia diem vui choi nao: Grand World?","grand-world","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/vinhomes-ocean-park-tron-bo-kinh-nghiem-vui-choi/","Dia diem: Grand World. Nhom: play / entertainment_complex. Pham vi: near_ocp1. Khoang cach/quy mo: cach OCP1 khoang 7.3 km. Vi tri goi y: Ocean City khu vuc OCP2-OCP3. Hoat dong phu hop: check-in; xem show; mua sam; an uong. Doi tuong phu hop: gia dinh; cap doi; nhom ban. To hop vui choi, giai tri va mua sam lon, phu hop cho lich trinh nua ngay hoac mot ngay. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC008","Gan Vinhomes Ocean Park co dia diem vui choi nao: The Venice?","the-venice","119","Vinhomes Ocean Park","https://vinwonders.com/vi/grand-world/","Dia diem: The Venice. Nhom: play / photo_spot. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: check-in; di dao; chup anh. Doi tuong phu hop: cap doi; nhom ban; gia dinh. Phan khu Chao Tay ben song voi canh quan de chup anh va tham quan. Loai nguon: official_vinwonders. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC009","Gan Vinhomes Ocean Park co dia diem vui choi nao: K-Town?","k-town","119","Vinhomes Ocean Park","https://vinwonders.com/vi/grand-world/","Dia diem: K-Town. Nhom: play / cultural_street. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: an uong; check-in; tham quan pho Han. Doi tuong phu hop: gioi tre; cap doi; nhom ban. Phan khu pho Han so dong, hop cho an uong va di dao buoi toi. Loai nguon: official_vinwonders. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC010","Gan Vinhomes Ocean Park co dia diem vui choi nao: Gondola tren song Venice?","gondola-tren-song-venice","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/kinh-nghiem-kham-pha-grand-world/","Dia diem: Gondola tren song Venice. Nhom: play / boat_experience. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: di thuyen; ngam canh; chup anh. Doi tuong phu hop: cap doi; gia dinh. Trai nghiem di thuyen Gondola la mot trong cac hoat dong noi bat tai Grand World. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC011","Gan Vinhomes Ocean Park co dia diem vui choi nao: The Grand Voyage?","the-grand-voyage","119","Vinhomes Ocean Park","https://vinwonders.com/vi/grand-world/","Dia diem: The Grand Voyage. Nhom: play / show. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: xem show; giai tri toi. Doi tuong phu hop: gia dinh; cap doi; nhom ban. Show dien noi bat duoc Grand World quang ba tren trang chinh thuc. Loai nguon: official_vinwonders. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC012","Gan Vinhomes Ocean Park co dia diem vui choi nao: VinWonders Wave Park?","vinwonders-wave-park","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/vinhomes-ocean-park-tron-bo-kinh-nghiem-vui-choi/","Dia diem: VinWonders Wave Park. Nhom: play / wave_park. Pham vi: near_ocp1. Khoang cach/quy mo: cach OCP1 khoang 8 km. Vi tri goi y: Ocean Park 2. Hoat dong phu hop: tam nuoc; choi the thao bien; check-in. Doi tuong phu hop: gia dinh; nhom ban. Cong vien bien nhan tao co be tao song va cac hoat dong the thao bien. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC013","Gan Vinhomes Ocean Park co dia diem vui choi nao: VinWonders Water Park?","vinwonders-water-park","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/vinhomes-ocean-park-tron-bo-kinh-nghiem-vui-choi/","Dia diem: VinWonders Water Park. Nhom: play / water_park. Pham vi: near_ocp1. Khoang cach/quy mo: cach OCP1 khoang 8 km. Vi tri goi y: Ocean Park 3. Hoat dong phu hop: truot nuoc; choi nuoc; giai tri gia dinh. Doi tuong phu hop: gia dinh; nhom ban. Cong vien nuoc voi nhieu cum duong truot va khu vui choi nuoc cho tre em. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC014","Gan Vinhomes Ocean Park co dia diem vui choi nao: Aquafield Ocean City?","aquafield-ocean-city","119","Vinhomes Ocean Park","https://vinwonders.com/en/aquafield-ocean-city/","Dia diem: Aquafield Ocean City. Nhom: play / spa_sauna. Pham vi: near_ocp1. Khoang cach/quy mo: mo cua 10:00-22:00. Vi tri goi y: Level 2 Vincom Mega Mall Ocean City. Hoat dong phu hop: xong hoi; spa; thu gian. Doi tuong phu hop: nguoi lon; cap doi; nhom ban. To hop spa va xong hoi phong cach Han Quoc trong khu Ocean City. Loai nguon: official_vinwonders. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC015","Gan Vinhomes Ocean Park co dia diem an uong nao: The Coffee House?","the-coffee-house","119","Vinhomes Ocean Park","https://vincom.com.vn/store/the-coffee-house-vincom-mega-mall-ocean-park","Dia diem: The Coffee House. Nhom: eat / cafe. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: cafe; gap go; nghi chan. Doi tuong phu hop: ca nhan; cap doi; nhom ban. Quan cafe thuong hieu lon, hop cho dung chan trong lich trinh tham quan OCP1. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC016","Gan Vinhomes Ocean Park co dia diem an uong nao: GoGi House?","gogi-house","119","Vinhomes Ocean Park","https://vincom.com.vn/store/gogi-house-vincom-mega-mall-ocean","Dia diem: GoGi House. Nhom: eat / restaurant_bbq. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: an toi; nuong Han Quoc; hop nhom. Doi tuong phu hop: gia dinh; nhom ban. Nha hang nuong Han Quoc co mat tai Vincom Mega Mall Ocean Park. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC017","Gan Vinhomes Ocean Park co dia diem an uong nao: Beef Hotpot?","beef-hotpot","119","Vinhomes Ocean Park","https://vincom.com.vn/store/beef-hotpot-vincom-mega-mall-ocean-park","Dia diem: Beef Hotpot. Nhom: eat / hotpot_restaurant. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: lau; an toi; hop nhom. Doi tuong phu hop: gia dinh; nhom ban. Nha hang lau thit bo tai Vincom Mega Mall Ocean Park. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC018","Gan Vinhomes Ocean Park co dia diem an uong nao: Trau Kien Minh?","trau-kien-minh","119","Vinhomes Ocean Park","https://vincom.com.vn/store/trau-kien-minh-vincom-mega-mall-ocean-park","Dia diem: Trau Kien Minh. Nhom: eat / vietnamese_restaurant. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: mon Viet; nhau; an nhom. Doi tuong phu hop: gia dinh; nhom ban. Nha hang mon Viet voi cac mon trau va dac san theo mo ta cua trang gian hang. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC019","Gan Vinhomes Ocean Park co dia diem an uong nao: Cha Ca Van Van?","cha-ca-van-van","119","Vinhomes Ocean Park","https://vincom.com.vn/store/cha-ca-van-van-vincom-mega-mall-ocean-park","Dia diem: Cha Ca Van Van. Nhom: eat / specialty_restaurant. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: cha ca; an toi. Doi tuong phu hop: gia dinh; nhom ban. Dia diem an uong chuyen mon cha ca tai Vincom Mega Mall Ocean Park. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC020","Gan Vinhomes Ocean Park co dia diem an uong nao: Roll Story?","roll-story","119","Vinhomes Ocean Park","https://vincom.com.vn/store/roll-story-vincom-mega-mall-ocean-park","Dia diem: Roll Story. Nhom: eat / bbq_restaurant. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: nuong; an toi; hop nhom. Doi tuong phu hop: gia dinh; nhom ban. Nha hang nuong co mat tai Vincom Mega Mall Ocean Park. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC021","Gan Vinhomes Ocean Park co dia diem an uong nao: BreadTalk?","breadtalk","119","Vinhomes Ocean Park","https://vincom.com.vn/store/breadtalk-vincom-mega-mall-ocean-park","Dia diem: BreadTalk. Nhom: eat / bakery. Pham vi: inside_ocp1. Vi tri goi y: Vincom Mega Mall Ocean Park. Hoat dong phu hop: banh; an nhe; mang di. Doi tuong phu hop: ca nhan; gia dinh. Tiem banh phu hop an nhe, mua mang di trong hanh trinh tham quan. Loai nguon: official_vincom. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC022","Gan Vinhomes Ocean Park co dia diem an uong nao: Long Wang?","long-wang","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/an-gi-o-grand-world/","Dia diem: Long Wang. Nhom: eat / hotpot_restaurant. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: lau; an toi; hop nhom. Doi tuong phu hop: gia dinh; nhom ban. VinWonders Wonderpedia liet ke Long Wang trong nhom nha hang dang chu y tai Grand World Hung Yen. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: medium.","","2026-04-09T00:00:00"
"PLC023","Gan Vinhomes Ocean Park co dia diem an uong nao: Bo To Quan Moc?","bo-to-quan-moc","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/an-gi-o-grand-world/","Dia diem: Bo To Quan Moc. Nhom: eat / vietnamese_restaurant. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: an toi; mon Viet; hop nhom. Doi tuong phu hop: gia dinh; nhom ban. Duoc Wonderpedia liet ke trong danh sach dia diem am thuc tai Grand World. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: medium.","","2026-04-09T00:00:00"
"PLC024","Gan Vinhomes Ocean Park co dia diem an uong nao: Yukichi Ramen?","yukichi-ramen","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/an-gi-o-grand-world/","Dia diem: Yukichi Ramen. Nhom: eat / ramen_restaurant. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: ramen; an toi; an nhanh. Doi tuong phu hop: cap doi; nhom ban. Duoc Wonderpedia liet ke trong danh sach dia diem am thuc tai Grand World. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: medium.","","2026-04-09T00:00:00"
"PLC025","Gan Vinhomes Ocean Park co dia diem an uong nao: Kai BBQ?","kai-bbq","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/an-gi-o-grand-world/","Dia diem: Kai BBQ. Nhom: eat / japanese_bbq. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: nuong Nhat; an toi; hop nhom. Doi tuong phu hop: gia dinh; nhom ban. Duoc Wonderpedia liet ke trong danh sach dia diem am thuc tai Grand World. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: medium.","","2026-04-09T00:00:00"
"PLC026","Gan Vinhomes Ocean Park co dia diem an uong nao: Nam De Ninh Binh?","nam-de-ninh-binh","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/an-gi-o-grand-world/","Dia diem: Nam De Ninh Binh. Nhom: eat / specialty_restaurant. Pham vi: near_ocp1. Khoang cach/quy mo: thuoc Grand World. Vi tri goi y: Grand World Ocean City. Hoat dong phu hop: dac san de; an nhom. Doi tuong phu hop: gia dinh; nhom ban. Duoc Wonderpedia liet ke trong danh sach dia diem am thuc tai Grand World. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: medium.","","2026-04-09T00:00:00"
